deny_ms
6.54714199481532
7.1838809963082895
5.973514009383507
6.3163159938994795
6.43420999404043
6.244065007194877
3.9177300059236586
3.880742995534092
3.5866580001311377
6.108802001108415
6.1435039970092475
6.135199990239926
5.766750997281633
6.110272006480955
5.502574989804998
5.524213993339799
5.554162999032997
5.628093000268564
5.553509996389039
6.123809012933634
5.013260990381241
5.689733006875031
3.672659004223533
3.500756007269956
2.457262991811149
3.582421995815821
3.0861039995215833
1.6819000011309981
2.8923990030307323
3.662411996629089
3.5612889914773405
3.480038998532109
5.822926992550492
3.50755600084085
2.8821270097978413
6.20213701040484
4.228105011861771
4.068950001965277
3.4178890055045485
5.0477600016165525
5.99237100686878
6.170951994135976
5.971402992145158
5.6891240092227235
5.222588006290607
5.713841994293034
6.360244005918503
5.930597995757125
6.263795003178529
5.276829993817955
4.863883994403295
4.057078011101112
3.8185900048119947
4.387959997984581
5.150630997377448
6.188170998939313
5.837127988343127
8.20129900239408
4.078601996297948
7.234317003167234
5.622659009532072
5.171454002265818
4.970253008650616
5.85538599989377
6.108354005846195
5.817273005959578
4.9995610024780035
5.786464011180215
4.403642000397667
5.638262009597383
6.049831004929729
4.901364998659119
3.68174999312032
3.3377619984094054
2.447323000524193
6.321548004052602
5.970897007500753
5.94534000265412
5.794243988930248
5.44287299271673
5.973988998448476
6.432557987864129
5.748853989643976
5.5175180023070425
5.193124990910292
4.974359006155282
5.663696996634826
5.489887000294402
5.3351350070443
5.0946510018548
5.451894990983419
5.222947002039291
3.8703919999534264
4.7363229969050735
3.785916997003369
2.447497012326494
4.702107995399274
5.569365996052511
5.572214009589516
6.799246999435127
4.604321002261713
6.465044993092306
7.551262009656057
6.145639999886043
4.271891986718401
4.624114008038305
5.880776996491477
5.451040997286327
4.985614999895915
6.593055004486814
6.011345001752488
6.391973001882434
6.067968002753332
6.445895007345825
7.002970000030473
4.182104006758891
3.456247999565676
3.79124800383579
6.203960991115309
5.578823998803273
5.833518007420935
6.27657599397935
5.711999998311512
5.798935002530925
5.735733997425996
5.232760013313964
8.568028002628125
5.593134002992883
4.579875007038936
5.841771999257617
4.383010003948584
5.55236499349121
5.037292998167686
5.597754992777482
4.381500999443233
5.146839990629815
5.535390009754337
4.898553001112305
4.122547994484194
4.032076001749374
4.31569000647869
4.301166991353966
4.131164998398162
5.064548997324891
3.94876700011082
3.390805999515578
3.5977260122308508
3.926421995856799
3.9746990078128874
4.951691997121088
4.6095969883026555
4.269319004379213
3.899381001247093
2.750270999968052
3.5064429976046085
4.733961002784781
3.5502190003171563
4.952966992277652
3.691853999043815
3.945559001294896
2.3159499978646636
2.3575469967909157
2.6864590035984293
2.4860320118023083
5.977416993118823
6.774733992642723
5.739561005611904
5.938015994615853
5.941961004282348
5.5913499963935465
5.414415005361661
4.999874989152886
5.401757007348351
5.709983000997454
6.171888002427295
6.422531994758174
6.245823999051936
6.372711999574676
5.668398996931501
5.881093995412812
6.266123004024848
3.37210699217394
3.5031470033572987
4.303121007978916
6.707513006404042
6.490226995083503
4.695602008723654
4.432404995895922
5.957364002824761
6.5253759967163205
6.374710006639361
4.094328993232921
6.16909000382293
5.299349999404512
6.151320994831622
6.2287890032166615
5.860689998371527
5.409300996689126
6.225809003808536
6.968329005758278
